accel,battery,light,lock,noti_pendding,noti_posted,noti_removed,proximity,ringer,screen_on,state,timestamp,unlock_duration
145148.0,3.0,0.0,5321078.0,3.0,155006.0,1818843.0,0.0,2.0,0.0,1.0,1463832923510.0,900.0
155148.0,3.0,0.0,5331078.0,3.0,165006.0,1828843.0,0.0,2.0,0.0,1.0,1463832933510.0,900.0
165148.0,3.0,0.0,5341078.0,3.0,175006.0,1838843.0,0.0,2.0,0.0,1.0,1463832943510.0,900.0
175148.0,3.0,0.0,5351078.0,3.0,185006.0,1848843.0,0.0,2.0,0.0,1.0,1463832953510.0,900.0
185148.0,3.0,0.0,5361078.0,3.0,195006.0,1858843.0,0.0,2.0,0.0,1.0,1463832963510.0,900.0
195148.0,3.0,0.0,5371078.0,3.0,205006.0,1868843.0,0.0,2.0,0.0,1.0,1463832973510.0,900.0
205148.0,3.0,0.0,5381078.0,3.0,215006.0,1878843.0,5.0,2.0,0.0,1.0,1463832983510.0,900.0
215148.0,3.0,0.0,5391078.0,3.0,225006.0,1888843.0,5.0,2.0,0.0,1.0,1463832993510.0,900.0
225148.0,3.0,0.0,5401078.0,3.0,235006.0,1898843.0,5.0,2.0,0.0,1.0,1463833003510.0,900.0
235148.0,3.0,0.0,5411078.0,3.0,245006.0,1908843.0,5.0,2.0,0.0,1.0,1463833013510.0,900.0
245148.0,3.0,0.0,5421078.0,3.0,255006.0,1918843.0,5.0,2.0,0.0,1.0,1463833023510.0,900.0
255148.0,3.0,0.0,5431078.0,3.0,265006.0,1928843.0,5.0,2.0,0.0,1.0,1463833033510.0,900.0
265148.0,3.0,0.0,5441078.0,3.0,275006.0,1938843.0,0.0,2.0,0.0,1.0,1463833043510.0,900.0
275148.0,3.0,0.0,5451078.0,3.0,285006.0,1948843.0,0.0,2.0,0.0,1.0,1463833053510.0,900.0
285148.0,3.0,0.0,5461078.0,3.0,295006.0,1958843.0,0.0,2.0,0.0,1.0,1463833063510.0,900.0
295148.0,3.0,0.0,5471078.0,3.0,305006.0,1968843.0,0.0,2.0,0.0,1.0,1463833073510.0,900.0
305148.0,3.0,0.0,5481078.0,3.0,315006.0,1978843.0,0.0,2.0,0.0,1.0,1463833083510.0,900.0
315148.0,3.0,0.0,5491078.0,3.0,325006.0,1988843.0,0.0,2.0,0.0,1.0,1463833093510.0,900.0
325148.0,3.0,0.0,5501078.0,3.0,335006.0,1998843.0,0.0,2.0,0.0,1.0,1463833103510.0,900.0
335148.0,3.0,0.0,5511078.0,3.0,345006.0,2008843.0,0.0,2.0,0.0,1.0,1463833113510.0,900.0
345148.0,3.0,0.0,5521078.0,3.0,355006.0,2018843.0,0.0,2.0,0.0,1.0,1463833123510.0,900.0
355148.0,3.0,0.0,5531078.0,3.0,365006.0,2028843.0,0.0,2.0,0.0,1.0,1463833133510.0,900.0
365148.0,3.0,0.0,5541078.0,3.0,375006.0,2038843.0,0.0,2.0,0.0,1.0,1463833143510.0,900.0
375148.0,3.0,0.0,5551078.0,3.0,385006.0,2048843.0,0.0,2.0,0.0,1.0,1463833153510.0,900.0
385148.0,3.0,0.0,5561078.0,3.0,395006.0,2058843.0,0.0,2.0,0.0,1.0,1463833163510.0,900.0
395148.0,3.0,0.0,5571078.0,3.0,405006.0,2068843.0,0.0,2.0,0.0,1.0,1463833173510.0,900.0
405148.0,3.0,0.0,5581078.0,3.0,415006.0,2078843.0,0.0,2.0,0.0,1.0,1463833183510.0,900.0
415148.0,3.0,0.0,5591078.0,3.0,425006.0,2088843.0,0.0,2.0,0.0,1.0,1463833193510.0,900.0
425148.0,3.0,0.0,5601078.0,3.0,435006.0,2098843.0,0.0,2.0,0.0,1.0,1463833203510.0,900.0
435148.0,3.0,0.0,5611078.0,3.0,445006.0,2108843.0,0.0,2.0,0.0,1.0,1463833213510.0,900.0
445148.0,3.0,0.0,5621078.0,3.0,455006.0,2118843.0,0.0,2.0,0.0,1.0,1463833223510.0,900.0
455148.0,3.0,0.0,5631078.0,3.0,465006.0,2128843.0,0.0,2.0,0.0,1.0,1463833233510.0,900.0
465148.0,3.0,0.0,5641078.0,3.0,475006.0,2138843.0,0.0,2.0,0.0,1.0,1463833243510.0,900.0
475148.0,3.0,0.0,5651078.0,3.0,485006.0,2148843.0,0.0,2.0,0.0,1.0,1463833253510.0,900.0
161.0,3.0,0.0,5661078.0,3.0,495006.0,2158843.0,5.0,2.0,0.0,1.0,1463833263510.0,900.0
9899.0,3.0,0.0,5671078.0,3.0,505006.0,2168843.0,5.0,2.0,0.0,1.0,1463833273510.0,900.0
19899.0,3.0,0.0,5681078.0,3.0,515006.0,2178843.0,5.0,2.0,0.0,1.0,1463833283510.0,900.0
29899.0,3.0,0.0,5691078.0,3.0,525006.0,2188843.0,5.0,2.0,0.0,1.0,1463833293510.0,900.0
39899.0,3.0,0.0,5701078.0,3.0,535006.0,2198843.0,5.0,2.0,0.0,1.0,1463833303510.0,900.0
49899.0,3.0,0.0,5711078.0,3.0,545006.0,2208843.0,5.0,2.0,0.0,1.0,1463833313510.0,900.0
59899.0,3.0,0.0,5721078.0,3.0,555006.0,2218843.0,5.0,2.0,0.0,1.0,1463833323510.0,900.0
69899.0,3.0,0.0,5731078.0,3.0,565006.0,2228843.0,5.0,2.0,0.0,1.0,1463833333510.0,900.0
79899.0,3.0,0.0,5741078.0,3.0,575006.0,2238843.0,5.0,2.0,0.0,1.0,1463833343510.0,900.0
89899.0,3.0,0.0,5751078.0,3.0,585006.0,2248843.0,5.0,2.0,0.0,1.0,1463833353510.0,900.0
99899.0,3.0,0.0,5761078.0,3.0,595006.0,2258843.0,5.0,2.0,0.0,1.0,1463833363510.0,900.0
109899.0,3.0,0.0,5771078.0,3.0,605006.0,2268843.0,5.0,2.0,0.0,1.0,1463833373510.0,900.0
119899.0,3.0,0.0,5781078.0,3.0,615006.0,2278843.0,5.0,2.0,0.0,1.0,1463833383510.0,900.0
129899.0,3.0,0.0,5791078.0,3.0,625006.0,2288843.0,5.0,2.0,0.0,1.0,1463833393510.0,900.0
139899.0,3.0,0.0,5801078.0,3.0,635006.0,2298843.0,5.0,2.0,0.0,1.0,1463833403510.0,900.0
149899.0,3.0,0.0,5811078.0,3.0,645006.0,2308843.0,5.0,2.0,0.0,1.0,1463833413510.0,900.0
159899.0,3.0,0.0,5821078.0,3.0,655006.0,2318843.0,5.0,2.0,0.0,1.0,1463833423510.0,900.0
1423.0,3.0,0.0,5831078.0,3.0,665006.0,2328843.0,5.0,2.0,0.0,1.0,1463833433510.0,900.0
8275.0,3.0,0.0,5841078.0,3.0,675006.0,2338843.0,5.0,2.0,0.0,1.0,1463833443510.0,900.0
18275.0,3.0,0.0,5851078.0,3.0,685006.0,2348843.0,5.0,2.0,0.0,1.0,1463833453510.0,900.0
28275.0,3.0,0.0,5861078.0,3.0,695006.0,2358843.0,5.0,2.0,0.0,1.0,1463833463510.0,900.0
38275.0,3.0,0.0,5871078.0,3.0,705006.0,2368843.0,5.0,2.0,0.0,1.0,1463833473510.0,900.0
48275.0,3.0,0.0,5881078.0,3.0,715006.0,2378843.0,5.0,2.0,0.0,1.0,1463833483510.0,900.0
58275.0,3.0,0.0,5891078.0,3.0,725006.0,2388843.0,5.0,2.0,0.0,1.0,1463833493510.0,900.0
68275.0,3.0,0.0,5901078.0,3.0,735006.0,2398843.0,5.0,2.0,0.0,1.0,1463833503510.0,900.0
78275.0,3.0,0.0,5911078.0,3.0,745006.0,2408843.0,5.0,2.0,0.0,1.0,1463833513510.0,900.0
88275.0,3.0,0.0,5921078.0,3.0,755006.0,2418843.0,5.0,2.0,0.0,1.0,1463833523510.0,900.0
98275.0,3.0,0.0,5931078.0,3.0,765006.0,2428843.0,5.0,2.0,0.0,1.0,1463833533510.0,900.0
108275.0,3.0,0.0,5941078.0,3.0,775006.0,2438843.0,5.0,2.0,0.0,1.0,1463833543510.0,900.0
118275.0,3.0,0.0,5951078.0,3.0,785006.0,2448843.0,5.0,2.0,0.0,1.0,1463833553510.0,900.0
128275.0,3.0,0.0,5961078.0,3.0,795006.0,2458843.0,5.0,2.0,0.0,1.0,1463833563510.0,900.0
138275.0,3.0,0.0,5971078.0,3.0,805006.0,2468843.0,5.0,2.0,0.0,1.0,1463833573510.0,900.0
148275.0,3.0,0.0,5981078.0,3.0,815006.0,2478843.0,5.0,2.0,0.0,1.0,1463833583510.0,900.0
158275.0,3.0,0.0,5991078.0,3.0,825006.0,2488843.0,5.0,2.0,0.0,1.0,1463833593510.0,900.0
168275.0,3.0,0.0,6001078.0,3.0,835006.0,2498843.0,5.0,2.0,0.0,1.0,1463833603510.0,900.0
178275.0,3.0,0.0,6011078.0,3.0,845006.0,2508843.0,5.0,2.0,0.0,1.0,1463833613510.0,900.0
188275.0,3.0,0.0,6021078.0,3.0,855006.0,2518843.0,5.0,2.0,0.0,1.0,1463833623510.0,900.0
198275.0,3.0,0.0,6031078.0,3.0,865006.0,2528843.0,5.0,2.0,0.0,1.0,1463833633510.0,900.0
208275.0,3.0,0.0,6041078.0,3.0,875006.0,2538843.0,5.0,2.0,0.0,1.0,1463833643510.0,900.0
218275.0,3.0,0.0,6051078.0,3.0,885006.0,2548843.0,5.0,2.0,0.0,1.0,1463833653510.0,900.0
228275.0,3.0,0.0,6061078.0,3.0,895006.0,2558843.0,5.0,2.0,0.0,1.0,1463833663510.0,900.0
238275.0,3.0,0.0,6071078.0,3.0,905006.0,2568843.0,5.0,2.0,0.0,1.0,1463833673510.0,900.0
248275.0,3.0,0.0,6081078.0,3.0,915006.0,2578843.0,5.0,2.0,0.0,1.0,1463833683510.0,900.0
258275.0,3.0,0.0,6091078.0,3.0,925006.0,2588843.0,5.0,2.0,0.0,1.0,1463833693510.0,900.0
268275.0,3.0,0.0,6101078.0,3.0,935006.0,2598843.0,5.0,2.0,0.0,1.0,1463833703510.0,900.0
278275.0,3.0,0.0,6111078.0,3.0,945006.0,2608843.0,5.0,2.0,0.0,1.0,1463833713510.0,900.0
288275.0,3.0,0.0,6121078.0,3.0,955006.0,2618843.0,5.0,2.0,0.0,1.0,1463833723510.0,900.0
298275.0,3.0,0.0,6131078.0,3.0,965006.0,2628843.0,5.0,2.0,0.0,1.0,1463833733510.0,900.0
6.0,3.0,0.0,6141078.0,3.0,975006.0,2638843.0,5.0,2.0,0.0,1.0,1463833743510.0,900.0
4564.0,3.0,0.0,6151078.0,3.0,985006.0,2648843.0,5.0,2.0,0.0,1.0,1463833753510.0,900.0
14564.0,3.0,0.0,6161078.0,3.0,995006.0,2658843.0,5.0,2.0,0.0,1.0,1463833763510.0,900.0
24564.0,3.0,0.0,6171078.0,3.0,1005006.0,2668843.0,5.0,2.0,0.0,1.0,1463833773510.0,900.0
34564.0,3.0,0.0,6181078.0,3.0,1015006.0,2678843.0,5.0,2.0,0.0,1.0,1463833783510.0,900.0
44564.0,3.0,0.0,6191078.0,3.0,1025006.0,2688843.0,5.0,2.0,0.0,1.0,1463833793510.0,900.0
54564.0,3.0,0.0,6201078.0,3.0,1035006.0,2698843.0,5.0,2.0,0.0,1.0,1463833803510.0,900.0
64564.0,3.0,0.0,6211078.0,3.0,1045006.0,2708843.0,5.0,2.0,0.0,1.0,1463833813510.0,900.0
74564.0,3.0,0.0,6221078.0,3.0,1055006.0,2718843.0,5.0,2.0,0.0,1.0,1463833823510.0,900.0
84564.0,3.0,0.0,6231078.0,3.0,1065006.0,2728843.0,5.0,2.0,0.0,1.0,1463833833510.0,900.0
94564.0,3.0,0.0,6241078.0,3.0,1075006.0,2738843.0,5.0,2.0,0.0,1.0,1463833843510.0,900.0
104564.0,3.0,0.0,6251078.0,3.0,1085006.0,2748843.0,5.0,2.0,0.0,1.0,1463833853510.0,900.0
114564.0,3.0,0.0,6261078.0,3.0,1095006.0,2758843.0,5.0,2.0,0.0,1.0,1463833863510.0,900.0
124564.0,3.0,0.0,6271078.0,3.0,1105006.0,2768843.0,5.0,2.0,0.0,1.0,1463833873510.0,900.0
134564.0,3.0,0.0,6281078.0,3.0,1115006.0,2778843.0,5.0,2.0,0.0,1.0,1463833883510.0,900.0
6969.0,3.0,0.0,6291078.0,3.0,1125006.0,2788843.0,5.0,2.0,0.0,1.0,1463833893510.0,900.0
16969.0,3.0,0.0,6301078.0,3.0,1135006.0,2798843.0,5.0,2.0,0.0,1.0,1463833903510.0,900.0
26969.0,3.0,0.0,6311078.0,3.0,1145006.0,2808843.0,5.0,2.0,0.0,1.0,1463833913510.0,900.0
36969.0,3.0,0.0,6321078.0,3.0,1155006.0,2818843.0,5.0,2.0,0.0,1.0,1463833923510.0,900.0
46969.0,3.0,0.0,6331078.0,3.0,1165006.0,2828843.0,5.0,2.0,0.0,1.0,1463833933510.0,900.0
56969.0,3.0,0.0,6341078.0,3.0,1175006.0,2838843.0,5.0,2.0,0.0,1.0,1463833943510.0,900.0
341.0,3.0,0.0,6351078.0,3.0,1185006.0,2848843.0,5.0,2.0,0.0,1.0,1463833953510.0,900.0
10341.0,3.0,0.0,6361078.0,3.0,1195006.0,2858843.0,5.0,2.0,0.0,1.0,1463833963510.0,900.0
20341.0,3.0,0.0,6371078.0,3.0,1205006.0,2868843.0,5.0,2.0,0.0,1.0,1463833973510.0,900.0
504.0,3.0,0.0,6381078.0,3.0,1215006.0,2878843.0,5.0,2.0,0.0,1.0,1463833983510.0,900.0
7555.0,3.0,0.0,6391078.0,3.0,1225006.0,2888843.0,5.0,2.0,0.0,1.0,1463833993510.0,900.0
17555.0,3.0,0.0,6401078.0,3.0,1235006.0,2898843.0,5.0,2.0,0.0,1.0,1463834003510.0,900.0
27555.0,3.0,0.0,6411078.0,3.0,1245006.0,2908843.0,5.0,2.0,0.0,1.0,1463834013510.0,900.0
37555.0,3.0,0.0,6421078.0,3.0,1255006.0,2918843.0,5.0,2.0,0.0,1.0,1463834023510.0,900.0
47555.0,3.0,0.0,6431078.0,3.0,1265006.0,2928843.0,5.0,2.0,0.0,1.0,1463834033510.0,900.0
5954.0,3.0,0.0,6441078.0,3.0,1275006.0,2938843.0,5.0,2.0,0.0,1.0,1463834043510.0,900.0
15954.0,3.0,0.0,6451078.0,3.0,182.0,5783.0,5.0,2.0,0.0,1.0,1463834053510.0,900.0
25954.0,3.0,0.0,6461078.0,2.0,6976.0,6164.0,5.0,2.0,0.0,1.0,1463834063510.0,900.0
35954.0,3.0,0.0,6471078.0,2.0,16976.0,16164.0,5.0,2.0,0.0,1.0,1463834073510.0,900.0
45954.0,3.0,0.0,6481078.0,2.0,26976.0,26164.0,5.0,2.0,0.0,1.0,1463834083510.0,900.0
55954.0,3.0,0.0,6491078.0,2.0,36976.0,36164.0,5.0,2.0,0.0,1.0,1463834093510.0,900.0
65954.0,3.0,0.0,6501078.0,2.0,46976.0,46164.0,5.0,2.0,0.0,1.0,1463834103510.0,900.0
75954.0,3.0,0.0,6511078.0,2.0,56976.0,56164.0,5.0,2.0,0.0,1.0,1463834113510.0,900.0
85954.0,3.0,0.0,6521078.0,2.0,66976.0,66164.0,5.0,2.0,0.0,1.0,1463834123510.0,900.0
95954.0,3.0,0.0,6531078.0,2.0,76976.0,76164.0,5.0,2.0,0.0,1.0,1463834133510.0,900.0
105954.0,3.0,0.0,6541078.0,2.0,86976.0,86164.0,5.0,2.0,0.0,1.0,1463834143510.0,900.0
115954.0,3.0,0.0,6551078.0,2.0,96976.0,96164.0,5.0,2.0,0.0,1.0,1463834153510.0,900.0
125954.0,3.0,0.0,6561078.0,2.0,106976.0,106164.0,5.0,2.0,0.0,1.0,1463834163510.0,900.0
135954.0,3.0,0.0,6571078.0,2.0,116976.0,116164.0,5.0,2.0,0.0,1.0,1463834173510.0,900.0
145954.0,3.0,0.0,6581078.0,2.0,126976.0,126164.0,5.0,2.0,0.0,1.0,1463834183510.0,900.0
155954.0,3.0,0.0,6591078.0,2.0,136976.0,136164.0,5.0,2.0,0.0,1.0,1463834193510.0,900.0
165954.0,3.0,0.0,6601078.0,2.0,146976.0,146164.0,5.0,2.0,0.0,1.0,1463834203510.0,900.0
175954.0,3.0,0.0,6611078.0,2.0,156976.0,156164.0,5.0,2.0,0.0,1.0,1463834213510.0,900.0
185954.0,3.0,0.0,6621078.0,2.0,166976.0,166164.0,5.0,2.0,0.0,1.0,1463834223510.0,900.0
195954.0,3.0,0.0,6631078.0,2.0,176976.0,176164.0,5.0,2.0,0.0,1.0,1463834233510.0,900.0
205954.0,3.0,0.0,6641078.0,2.0,186976.0,186164.0,5.0,2.0,0.0,1.0,1463834243510.0,900.0
215954.0,3.0,0.0,6651078.0,2.0,196976.0,196164.0,5.0,2.0,0.0,1.0,1463834253510.0,900.0
225954.0,3.0,0.0,6661078.0,2.0,206976.0,206164.0,5.0,2.0,0.0,1.0,1463834263510.0,900.0
235954.0,3.0,0.0,6671078.0,2.0,216976.0,216164.0,5.0,2.0,0.0,1.0,1463834273510.0,900.0
245954.0,3.0,0.0,6681078.0,2.0,226976.0,226164.0,5.0,2.0,0.0,1.0,1463834283510.0,900.0
255954.0,3.0,0.0,6691078.0,2.0,236976.0,236164.0,5.0,2.0,0.0,1.0,1463834293510.0,900.0
265954.0,3.0,0.0,6701078.0,2.0,246976.0,246164.0,5.0,2.0,0.0,1.0,1463834303510.0,900.0
275954.0,3.0,0.0,6711078.0,2.0,256976.0,256164.0,5.0,2.0,0.0,1.0,1463834313510.0,900.0
285954.0,3.0,0.0,6721078.0,2.0,266976.0,266164.0,5.0,2.0,0.0,1.0,1463834323510.0,900.0
295954.0,3.0,0.0,6731078.0,2.0,276976.0,276164.0,5.0,2.0,0.0,1.0,1463834333510.0,900.0
305954.0,3.0,0.0,6741078.0,2.0,286976.0,286164.0,5.0,2.0,0.0,1.0,1463834343510.0,900.0
315954.0,3.0,0.0,6751078.0,2.0,296976.0,296164.0,5.0,2.0,0.0,1.0,1463834353510.0,900.0
325954.0,3.0,0.0,6761078.0,2.0,306976.0,306164.0,5.0,2.0,0.0,1.0,1463834363510.0,900.0
335954.0,3.0,0.0,6771078.0,2.0,316976.0,316164.0,5.0,2.0,0.0,1.0,1463834373510.0,900.0
345954.0,3.0,0.0,6781078.0,2.0,326976.0,326164.0,5.0,2.0,0.0,1.0,1463834383510.0,900.0
355954.0,3.0,0.0,6791078.0,2.0,336976.0,336164.0,5.0,2.0,0.0,1.0,1463834393510.0,900.0
8552.0,3.0,0.0,6801078.0,2.0,346976.0,346164.0,5.0,2.0,0.0,1.0,1463834403510.0,900.0
18552.0,3.0,0.0,6811078.0,2.0,356976.0,356164.0,5.0,2.0,0.0,1.0,1463834413510.0,900.0
28552.0,3.0,0.0,6821078.0,2.0,366976.0,366164.0,5.0,2.0,0.0,1.0,1463834423510.0,900.0
38552.0,3.0,0.0,6831078.0,2.0,376976.0,376164.0,5.0,2.0,0.0,1.0,1463834433510.0,900.0
48552.0,3.0,0.0,6841078.0,2.0,386976.0,386164.0,5.0,2.0,0.0,1.0,1463834443510.0,900.0
58552.0,3.0,0.0,6851078.0,2.0,396976.0,396164.0,5.0,2.0,0.0,1.0,1463834453510.0,900.0
68552.0,3.0,0.0,6861078.0,2.0,406976.0,406164.0,5.0,2.0,0.0,1.0,1463834463510.0,900.0
78552.0,3.0,0.0,6871078.0,2.0,416976.0,416164.0,5.0,2.0,0.0,1.0,1463834473510.0,900.0
88552.0,3.0,0.0,6881078.0,2.0,426976.0,426164.0,5.0,2.0,0.0,1.0,1463834483510.0,900.0
2827.0,3.0,0.0,6891078.0,2.0,436976.0,436164.0,5.0,2.0,0.0,1.0,1463834493510.0,900.0
12827.0,3.0,0.0,6901078.0,2.0,446976.0,446164.0,5.0,2.0,0.0,1.0,1463834503510.0,900.0
22827.0,3.0,0.0,6911078.0,2.0,456976.0,456164.0,5.0,2.0,0.0,1.0,1463834513510.0,900.0
32827.0,3.0,0.0,6921078.0,2.0,466976.0,466164.0,5.0,2.0,0.0,1.0,1463834523510.0,900.0
42827.0,3.0,0.0,6931078.0,2.0,476976.0,476164.0,5.0,2.0,0.0,1.0,1463834533510.0,900.0
52827.0,3.0,0.0,6941078.0,2.0,486976.0,486164.0,5.0,2.0,0.0,1.0,1463834543510.0,900.0
62827.0,3.0,0.0,6951078.0,2.0,496976.0,496164.0,5.0,2.0,0.0,1.0,1463834553510.0,900.0
72827.0,3.0,0.0,6961078.0,2.0,506976.0,506164.0,5.0,2.0,0.0,1.0,1463834563510.0,900.0
82827.0,3.0,0.0,6971078.0,2.0,516976.0,516164.0,5.0,2.0,0.0,1.0,1463834573510.0,900.0
92827.0,3.0,0.0,6981078.0,2.0,526976.0,526164.0,5.0,2.0,0.0,1.0,1463834583510.0,900.0
102827.0,3.0,0.0,6991078.0,2.0,536976.0,536164.0,5.0,2.0,0.0,1.0,1463834593510.0,900.0
112827.0,3.0,0.0,7001078.0,2.0,546976.0,546164.0,5.0,2.0,0.0,1.0,1463834603510.0,900.0
122827.0,3.0,0.0,7011078.0,2.0,556976.0,556164.0,5.0,2.0,0.0,1.0,1463834613510.0,900.0
132827.0,3.0,0.0,7021078.0,2.0,566976.0,566164.0,5.0,2.0,0.0,1.0,1463834623510.0,900.0
142827.0,3.0,0.0,7031078.0,2.0,576976.0,576164.0,5.0,2.0,0.0,1.0,1463834633510.0,900.0
3990.0,3.0,0.0,7041078.0,2.0,586976.0,586164.0,5.0,2.0,0.0,1.0,1463834643510.0,900.0
13990.0,3.0,0.0,7051078.0,2.0,596976.0,596164.0,5.0,2.0,0.0,1.0,1463834653510.0,900.0
3790.0,3.0,0.0,7061078.0,2.0,606976.0,606164.0,5.0,2.0,0.0,1.0,1463834663510.0,900.0
13790.0,3.0,0.0,7071078.0,2.0,616976.0,616164.0,5.0,2.0,0.0,1.0,1463834673510.0,900.0
23790.0,3.0,0.0,7081078.0,2.0,626976.0,626164.0,5.0,2.0,0.0,1.0,1463834683510.0,900.0
33790.0,3.0,0.0,7091078.0,2.0,636976.0,636164.0,5.0,2.0,0.0,1.0,1463834693510.0,900.0
43790.0,3.0,0.0,7101078.0,2.0,646976.0,646164.0,5.0,2.0,0.0,1.0,1463834703510.0,900.0
53790.0,3.0,0.0,7111078.0,2.0,656976.0,656164.0,5.0,2.0,0.0,1.0,1463834713510.0,900.0
63790.0,3.0,0.0,7121078.0,2.0,666976.0,666164.0,5.0,2.0,0.0,1.0,1463834723510.0,900.0
73790.0,3.0,0.0,7131078.0,2.0,676976.0,676164.0,5.0,2.0,0.0,1.0,1463834733510.0,900.0
83790.0,3.0,0.0,7141078.0,2.0,686976.0,686164.0,5.0,2.0,0.0,1.0,1463834743510.0,900.0
93790.0,3.0,0.0,7151078.0,2.0,696976.0,696164.0,5.0,2.0,0.0,1.0,1463834753510.0,900.0
103790.0,3.0,0.0,7161078.0,2.0,706976.0,706164.0,5.0,2.0,0.0,1.0,1463834763510.0,900.0
113790.0,3.0,0.0,7171078.0,2.0,716976.0,716164.0,5.0,2.0,0.0,1.0,1463834773510.0,900.0
123790.0,3.0,0.0,7181078.0,2.0,726976.0,726164.0,5.0,2.0,0.0,1.0,1463834783510.0,900.0
133790.0,3.0,0.0,7191078.0,2.0,736976.0,736164.0,5.0,2.0,0.0,1.0,1463834793510.0,900.0
143790.0,3.0,0.0,7201078.0,2.0,746976.0,746164.0,5.0,2.0,0.0,1.0,1463834803510.0,900.0
153790.0,3.0,0.0,7211078.0,2.0,756976.0,756164.0,5.0,2.0,0.0,1.0,1463834813510.0,900.0
163790.0,3.0,0.0,7221078.0,2.0,766976.0,766164.0,5.0,2.0,0.0,1.0,1463834823510.0,900.0
173790.0,3.0,0.0,7231078.0,2.0,776976.0,776164.0,5.0,2.0,0.0,1.0,1463834833510.0,900.0
183790.0,3.0,0.0,7241078.0,2.0,786976.0,786164.0,5.0,2.0,0.0,1.0,1463834843510.0,900.0
193790.0,3.0,0.0,7251078.0,2.0,796976.0,796164.0,5.0,2.0,0.0,1.0,1463834853510.0,900.0
203790.0,3.0,0.0,7261078.0,2.0,806976.0,806164.0,5.0,2.0,0.0,1.0,1463834863510.0,900.0
213790.0,3.0,0.0,7271078.0,2.0,816976.0,816164.0,5.0,2.0,0.0,1.0,1463834873510.0,900.0
223790.0,3.0,0.0,7281078.0,2.0,826976.0,826164.0,5.0,2.0,0.0,1.0,1463834883510.0,900.0
233790.0,3.0,0.0,7291078.0,2.0,836976.0,836164.0,5.0,2.0,0.0,1.0,1463834893510.0,900.0
243790.0,3.0,0.0,7301078.0,2.0,846976.0,846164.0,5.0,2.0,0.0,1.0,1463834903510.0,900.0
253790.0,3.0,0.0,7311078.0,2.0,856976.0,856164.0,5.0,2.0,0.0,1.0,1463834913510.0,900.0
263790.0,3.0,0.0,7321078.0,2.0,866976.0,866164.0,5.0,2.0,0.0,1.0,1463834923510.0,900.0
273790.0,3.0,0.0,7331078.0,2.0,876976.0,876164.0,5.0,2.0,0.0,1.0,1463834933510.0,900.0
283790.0,3.0,0.0,7341078.0,2.0,886976.0,886164.0,5.0,2.0,0.0,1.0,1463834943510.0,900.0
293790.0,3.0,0.0,7351078.0,2.0,896976.0,896164.0,5.0,2.0,0.0,1.0,1463834953510.0,900.0
303790.0,3.0,0.0,7361078.0,2.0,906976.0,906164.0,5.0,2.0,0.0,1.0,1463834963510.0,900.0
313790.0,3.0,0.0,7371078.0,2.0,916976.0,916164.0,5.0,2.0,0.0,1.0,1463834973510.0,900.0
323790.0,3.0,0.0,7381078.0,2.0,926976.0,926164.0,5.0,2.0,0.0,1.0,1463834983510.0,900.0
333790.0,3.0,0.0,7391078.0,2.0,936976.0,936164.0,5.0,2.0,0.0,1.0,1463834993510.0,900.0
343790.0,3.0,0.0,7401078.0,2.0,946976.0,946164.0,5.0,2.0,0.0,1.0,1463835003510.0,900.0
353790.0,3.0,0.0,7411078.0,2.0,956976.0,956164.0,5.0,2.0,0.0,1.0,1463835013510.0,900.0
363790.0,3.0,0.0,7421078.0,2.0,966976.0,966164.0,5.0,2.0,0.0,1.0,1463835023510.0,900.0
373790.0,3.0,0.0,7431078.0,2.0,976976.0,976164.0,5.0,2.0,0.0,1.0,1463835033510.0,900.0
383790.0,3.0,0.0,7441078.0,2.0,986976.0,986164.0,5.0,2.0,0.0,1.0,1463835043510.0,900.0
393790.0,3.0,0.0,7451078.0,2.0,996976.0,996164.0,5.0,2.0,0.0,1.0,1463835053510.0,900.0
403790.0,3.0,0.0,7461078.0,2.0,1006976.0,1006164.0,5.0,2.0,0.0,1.0,1463835063510.0,900.0
413790.0,3.0,0.0,7471078.0,2.0,1016976.0,1016164.0,5.0,2.0,0.0,1.0,1463835073510.0,900.0
423790.0,3.0,0.0,7481078.0,2.0,1026976.0,1026164.0,5.0,2.0,0.0,1.0,1463835083510.0,900.0
433790.0,3.0,0.0,7491078.0,2.0,1036976.0,1036164.0,5.0,2.0,0.0,1.0,1463835093510.0,900.0
443790.0,3.0,0.0,7501078.0,2.0,1046976.0,1046164.0,5.0,2.0,0.0,1.0,1463835103510.0,900.0
453790.0,3.0,0.0,7511078.0,2.0,1056976.0,1056164.0,5.0,2.0,0.0,1.0,1463835113510.0,900.0
463790.0,3.0,0.0,7521078.0,2.0,1066976.0,1066164.0,5.0,2.0,0.0,1.0,1463835123510.0,900.0
473790.0,3.0,0.0,7531078.0,2.0,1076976.0,1076164.0,5.0,2.0,0.0,1.0,1463835133510.0,900.0
483790.0,3.0,0.0,7541078.0,2.0,1086976.0,1086164.0,5.0,2.0,0.0,1.0,1463835143510.0,900.0
493790.0,3.0,0.0,7551078.0,2.0,1096976.0,1096164.0,5.0,2.0,0.0,1.0,1463835153510.0,900.0
503790.0,3.0,0.0,7561078.0,2.0,1106976.0,1106164.0,5.0,2.0,0.0,1.0,1463835163510.0,900.0
